,tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,plot,actor
1495,tt1823672,Chappie,Chappie,2015.0,120,"Action,Crime,Drama",6.8,258079.0,"In Johannesburg, the police department reduced the high rating of criminality using robots from the Tetravaal Company, designed by the engineer Deon Wilson. The former military Vincent Moore is envious of Deon, since he has developed another project called Moose, but neither Tetravaal nor the police department is interested. Deon has just developed an Artificial Intelligence but the Tetravaal's CEO Michelle Bradley asks him to abort the project. Deon decides to bring the damaged Robot 22 that was sent to be crushed to test his A.I. However he is kidnapped by the criminals Ninja, Yo-Landi and Amerika that want him to stop the robot cops. When they see the damaged robot in the van, they force Deon to program it to heist banks with them and they call it Chappie. However, Chappie acts like a child and need to be trained to learn and grow. Meanwhile Vincent follows Deon and plots an evil scheme to activate his robot.",Hugh Jackman
1496,tt1825157,The Double,The Double,2013.0,93,"Comedy,Drama,Mystery",6.5,51596.0,"Simon is a timid man scratching out an isolated existence in an indifferent world. He is overlooked at work, scorned by his mother, ignored by the woman of his dreams, and feeling powerless to change any of these things. The arrival of new co-worker James upsets the balance. James is both Simon's exact physical double and his opposite otherwise: he's a confident, charismatic ladies' man. To Simon's horror, James slowly starts taking over his life.",Jesse Eisenberg
1497,tt1825784,3 Geezers!,3 Geezers!,2013.0,81,Comedy,3.3,774.0,"Follow actor J Kimball as he researches what it's like to be old for a role in an upcoming movie. When he meets the residents at The Coconuts convalescent home, he quickly discovers that his perceptions of the elderly may be off from today's reality. After being on the wrong end of some pranks, J enlists the help of his Hollywood friends to turn the tides. Mayhem ensues.",J.K. Simmons
1498,tt1826590,About Last Night,About Last Night,2014.0,100,"Comedy,Romance",6.0,24531.0,"Hot Tub Time Machine's Steve Pink directed this contemporary adaptation of David Mamet's play Sexual Perversity in Chicago, about two new couples who find that their sexually charged relationships may not have the substance to thrive in the cold, hard light of day..",Kevin Hart
1499,tt1837709,Winter's Tale,Winter's Tale,2014.0,118,"Drama,Fantasy,Mystery",6.1,55578.0,"New York City is subsumed in arctic winds, dark nights, and white lights, its life unfolds, for it is an extraordinary hive of the imagination, the greatest house ever built, and nothing exists that can check its vitality. One night in winter, Peter Lake (Colin Farrell), orphan and master-mechanic, attempts to rob a fortress-like mansion on the Upper West Side. Though he thinks the house is empty, the daughter of the house is home. Thus begins the love between Peter, an Irish burglar in his early 20's, and Beverly Penn (Jessica Brown Findlay), a young girl, who is dying.",Russell Crowe
1500,tt1838603,Last Love,Mr. Morgan's Last Love,2013.0,111,"Comedy,Drama,Romance",6.7,12896.0,"Matthew Morgan is a retired American professor in his eighties, a widower. He lives in Paris and speaks no French. Since his wife's death, he's marking time. His curiosity is piqued when he meets Pauline Laubie, half his age, a dance instructor. She's also a solitary person, but wants the connection of family. She believes she's found that in Matthew, and she attends to him during a hospitalization. When his two adult children arrive from the U.S. to check on their father, they are certain Pauline is a gold digger, and she's confounded by the distance between father and children. The daughter heads home, the son remains. Is there any way that Pauline fits in?",Michael Caine
1501,tt1840309,Divergent,Divergent,2014.0,139,"Action,Adventure,Mystery",6.6,469744.0,"Set in a futuristic dystopia where society is divided into five factions that each represent a different virtue, teenagers have to decide if they want to stay in their faction or switch to another - for the rest of their lives. Tris Prior makes a choice that surprises everyone. Then Tris and her fellow faction-members have to live through a highly competitive initiation process to live out the choice they have made. They must undergo extreme physical and intense psychological tests, that transform them all. But Tris has a secret that she is Divergent, which means she doesn't fit into any one group. If anyone knew, it would mean a certain death. As she discovers a growing conflict that threatens to unravel her seemingly peaceful society, this secret might help her save the people she loves... or it might destroy her.",Kate Winslet
1502,tt1840320,Fanboy,Fanboy,2019.0,49,Comedy,7.0,74.0,"Video store employee Jeremiah Brennan is the world's biggest Sam Raimi fan. He's also hopelessly in love with his co-worker Tracy, who hardly notices him. So when Jeremiah hears that Raimi is auditioning actors to play the role of 'Gus' in FOR LOVE OF THE GAME 2, he spontaneously makes the trip from South Carolina to Hollywood, thinking that if he wins the part, he'll win Tracy's heart... but little does he know of the mishaps and heartbreak that Tinseltown has in store for him. An 'Alice' in a very hostile 'Wonderland,' Jeremiah encounters a number of idiosyncratic showbiz characters who derail his plan again and again. Yet, just when Jeremiah is at his lowest and ready to throw in the towel, he manages to meet his idol Sam Raimi and land the role of his life...",J.K. Simmons
1503,tt1840417,The Words,The Words,2012.0,102,"Drama,Mystery,Romance",7.0,79620.0,"Layered romantic drama The Words follows young writer Rory Jansen who finally achieves long sought after literary success after publishing the next great American novel. There's only one catch - he didn't write it. As the past comes back to haunt him and his literary star continues to rise, Jansen is forced to confront the steep price that must be paid for stealing another man's work, and for placing ambition and success above life's most fundamental three words.",Bradley Cooper
1504,tt1843866,Captain America: The Winter Soldier,Captain America: The Winter Soldier,2014.0,136,"Action,Adventure,Sci-Fi",7.8,861570.0,"For Steve Rogers, awakening after decades of suspended animation involves more than catching up on pop culture; it also means that this old school idealist must face a world of subtler threats and difficult moral complexities. That becomes clear when Director Nick Fury is killed by the mysterious assassin, the Winter Soldier, but not before warning Rogers that SHIELD has been subverted by its enemies. When Rogers acts on Fury's warning to trust no one there, he is branded as a traitor by the organization. Now a fugitive, Captain America must get to the bottom of this deadly mystery with the help of the Black Widow and his new friend, The Falcon. However, the battle will be costly for the Sentinel of Liberty, with Rogers finding enemies where he least expects them while learning that the Winter Soldier looks disturbingly familiar.",Samuel L. Jackson
1505,tt1853643,Why Stop Now?,Why Stop Now?,2012.0,85,"Comedy,Drama",5.5,7520.0,"The story of Eli Smith (Jesse Eisenberg), a piano prodigy, dealing with his troubled mother, Penny (Melissa Leo), and enlisting help from a hapless drug dealer, Sprinkles (Tracy Morgan), on the day he has an audition for a prestigious music program. Events spiral comically out of control as this gang of misfits faces the mistakes of the past, the challenges of the future, and the possibilities of love.",Jesse Eisenberg
1506,tt1855199,End of Watch,End of Watch,2012.0,109,"Action,Adventure,Crime",7.6,255439.0,"In South Central Los Angeles, street cops Brian and Mike are partners - balls-out cowboys patrolling the streets as Latino gangs are in a power struggle with Blacks. Brian and Mike get lucky a couple of times, making big drug and human-trafficking busts, so a Mexican cartel orders their deaths. We meet Mike's pregnant wife (whom he married out of high school) and watch Brian's search for a soul mate. There are internal squabbles within the ranks of the LAPD and lots of squad-car conversation. Can the lads escape the cartel's murderous reach?",Jake Gyllenhaal
1507,tt1859650,To Rome with Love,To Rome with Love,2012.0,112,"Comedy,Music,Romance",6.3,89159.0,"In Rome, the America tourist Hayley meets the local lawyer Michelangelo on the street and soon they fall in love with each other. Hayley's parents, the psychiatrist Phyllis and the retired music producer Jerry, travel to Rome to meet Michelangelo and his parents. When Jerry listens to Michelangelo's father Giancarlo singing opera in the shower, he is convinced that he is a talented opera singer. But there is a problem: Giancarlo can only sing in the shower. The couple Antonio and Milly travel to Rome to meet Antonio's relatives that belong to the high society. Milly goes to the hairdresser while Antonio waits for her in the room. Milly gets lost in Rome and the prostitute Anna mistakenly goes to Antonio's room. Out of the blue, his relatives arrive in the room and they believe Anna is Antonio's wife. Meanwhile the shy Milly meets her favorite actor Luca Salta (Antonio Albanese) and goes to his hotel room ""to discuss about movies"". One day, the middle-class clerk Leopoldo becomes a celebrity and is hunted by the paparazzo. A couple of days later, he is forgotten by the media. The American architect John travels to Rome with his wife and feels nostalgic since he lived in the city thirty years ago when he was a student. He meets the student of architecture Jack, who lives on the same street that John had lived, and he invited to drink a coffee at his house. Jack lives with his girlfriend Sally (Greta Gerwig) that invites her best friend Monica to stay with them in their house. But soon Jack has a crush on Monica.",Jesse Eisenberg
1508,tt1860353,Turbo,Turbo,2013.0,96,"Adventure,Animation,Comedy",6.4,102505.0,"After a freak accident infuses him with the power of super-speed, Turbo kicks into overdrive and embarks on an extraordinary journey to achieve the seemingly impossible: competing in the world's fastest race, the Indianapolis 500. With the help of his tricked-out streetwise snail crew, this ultimate underdog puts his heart and shell on the line to prove that no dream is too big, and no dreamer too small.",Samuel L. Jackson
1509,tt1860357,Deepwater Horizon,Deepwater Horizon,2016.0,107,"Action,Drama,History",7.1,173387.0,"In April 2010, there is no oil exploration operation in the Gulf of Mexico to compare with the Deepwater Horizon oil rig with its size or sheer depth of its drilling. However, the project for the BP oil company is beset with technical difficulties to the point where the general operational supervisor, Jimmy Harrell, and his Chief Electrical Engineer, Mike Williams, are concerned potentially dangerous trouble is brewing. Unfortunately, visiting BP executives, frustrated by the project's long delays, order curtailed site inspections and slanted system tests to make up for lost time even as Harrell, Williams and his team helplessly protest for the sake of proper safety. On April 20, the workers' fears are realized in the worst possible way when the rig's various structural and system flaws spark a catastrophic cascade of failures that would create a massive blowout and explosion that threatens them all, even as it also begins the worst environmental disaster in US history.",Mark Wahlberg
1510,tt1867093,The Samaritan,The Samaritan,2012.0,90,"Action,Crime,Drama",5.6,10079.0,"After serving twenty-five years in the prison for the murder of his partner Eddy, the grifter Foley is released with the intention to live an honest life. He seeks his probation officer and finds a job in a construction site. But soon Eddy's son Ethan looks for him and offers a swindle to him, but Foley does not accept the proposal. Foley also meets the prostitute Iris and soon they have a relationship. But the Machievelian Ethan has a secret and uses it to blackmail Foley to accept his proposed confidence game to lure a dangerous kingpin.",Samuel L. Jackson
1511,tt1931533,Seven Psychopaths,Seven Psychopaths,2012.0,110,"Comedy,Crime",7.1,264934.0,A struggling screenwriter (Colin Farrell) inadvertently becomes entangled in the Los Angeles criminal underworld after his friends (Christopher Walken and Sam Rockwell) kidnap a gangster's (Woody Harrelson) beloved Shih Tzu.,Woody Harrelson
1512,tt1932718,Thanks for Sharing,Thanks for Sharing,2012.0,112,"Comedy,Drama,Romance",6.4,28930.0,"Adam (Mark Ruffalo) has just reached the 5-year mark in his sex addiction sobriety with help from his sponsor Mike (Tim Robbins). New-comer Neil (Josh Gad) seeks out Adam's help hoping that he'll be his mentor, but Neil doesn't have the same maturity and continues to harass women at work, on the street, and on the subway. Adam has also just met Phoebe (Gwyneth Paltrow), who might be perfect for him, but Adam hasn't been in a relationship since he recognized his addiction to sex, and Phoebe doesn't date addicts. As Adam navigates the romantic relationship waters, Mike struggles connecting to his former drug-addicted son who has just returned home, and Neil develops a relationship with another woman in his sex addicts group, but a platonic friendship might be exactly what he needs.",Mark Ruffalo
1513,tt1935179,Mud,Mud,2012.0,130,Drama,7.4,182697.0,"14 year-old Ellis (Tye Sheridan) lives on a makeshift houseboat on the banks of a river in Arkansas with his parents, Mary Lee (Sarah Paulson) and Senior (Ray McKinnon). He sneaks out early one morning to meet his best friend, Neckbone (Jacob Lofland). Neckbone, also 14, lives with his uncle, Galen (Michael Shannon), who makes a hardscrabble living diving for oysters. The two boys set out to an island on the Mississippi River, where Neckbone has discovered an unusual sight-a boat, suspended high in the trees, a remnant of an extreme flood some time in the past. They climb the tree and into the boat only to find fresh bread and fresh footprints. Realizing that they are not the only ones who have discovered the treehouse boat, they decide to leave. When they reach the shore, they find the same footprint in their boat. And that's when they meet Mud (Matthew McConaughey). Mud is a gritty, superstitious character; his clothes are dirty, his tooth is cracked, and he needs help. He tells the boys he will give them the treehouse boat, his current hideout, in exchange for food. Neckbone is reluctant, but Ellis brings food to Mud, and they develop a tentative friendship. Ellis learns that Mud has killed a man in Texas, and police and bounty hunters are looking for him, but Mud is more concerned about reuniting with his longtime love, Juniper (Reese Witherspoon). Ellis, who has recently developed his own crush, agrees to help Mud escape with Juniper. Ellis and Neckbone carry out bold schemes in an effort to protect Mud and relay messages to Juniper, who is holed up in a fleabag motel, under constant surveillance by Carver (Paul Sparks), a Texas bounty hunter. Carver and his gang are intent on capturing Mud, on orders from the cold-blooded King (Joe Don Baker). As the boys risk everything to reunite these seeming mythical lovers, Ellis's own ideas about love and romance are challenged by the strains in the relationships closest to him: his parents' marriage is dissolving while he himself falters in his efforts to impress May Pearl (Bonnie Sturdivant). Through it all, Ellis struggles to look for an example of love that he can believe in, learning about the unspoken rules and risks of love and the reality of heartbreak.",Matthew McConaughey
1514,tt1935194,Overdrive,Overdrive,2017.0,93,"Action,Adventure,Crime",5.3,15491.0,"The story centers on two car thieves, brothers, who journey to the south of France for new opportunities and wind up in the cross hairs of the local crime boss. Andrew and Garrett Foster (Scott Eastwood and Freddie Thorp) are thieves who specialize in luxury cars, only the most expensive cars. They've been hired to steal a gorgeous Bugatti 1937 valued million euros, so they head to the south of France for the job. But they get caught, and Jacomo Morier (Simon Abkarian), the local crime boss who owns the Bugatti, doesn't take it lightly. In exchange for their lives the two brothers will have to steal a car from Max Klemp (Clemens Schick), Morier's arch-rival, and not any car, Morier wants them to steal Klemp's 1962 Ferrari 250 GTO, his most prized car.",Ana de Armas
1515,tt1935859,Miss Peregrine's Home for Peculiar Children,Miss Peregrine's Home for Peculiar Children,2016.0,127,"Adventure,Drama,Family",6.7,178977.0,"When Jacob (Asa Butterfield) discovers clues to a mystery that spans different worlds and times, he finds a magical place known as Miss Peregrine's Home for Peculiar Children. But the mystery and danger deepen as he gets to know the residents and learns about their special powers and their powerful enemies. Ultimately, Jacob discovers that only his own special ""peculiarity"" can save his new friends.",Eva Green
1516,tt1942920,Miss in Her Teens,Miss in Her Teens,2014.0,70,Comedy,7.3,462.0,"Sir Simon Loveit, a widower, wishes to marry Miss Biddy. His son, Captain Bob, however has already won her heart under the alias of Rhodophil, before he went to war in Flanders. On his return, Captain Bob discovers, courtesy of his manservant Puff, that Miss has two other suitors, Captain Flash and Mr. Fribble. Puff also discovers that his wife, Tag, who he deserted six months ago, has been having an affair with Sir Simon's manservant, Jasper. After coercing Flash and Fribble into a duelling stand-off, Miss Biddy and Tag watch the ensuing chaos with glee as Captain Bob chases off his rivals. Sir Simon relinquishes his attachment to Miss Biddy, leaving true love to win the day.",Ian McKellen
1517,tt1945062,About Cherry,About Cherry,2012.0,98,Drama,4.8,10672.0,"Angelina is an 18-year-old girl not far from graduating from high school. Her boyfriend Bobby suggests that she take naked pictures of herself and sell them. She is initially hesitant, but eventually does the photo shoot and uses the money to run away to San Francisco with her best friend Andrew. At a strip club party in the city, she meets a wealthy lawyer named Francis, who offers to introduce her to a glamorous world of expensive dresses and lavish parties. Angelina also meets Margaret who is a lesbian and a former porn star turned adult film director. She offers Angelina, now using the porn name Cherry, direction in her entry into the San Francisco porn industry. She makes several soft pornography films before deciding to do a hardcore film. After she shoots the film, an angry Francis chastises her before getting them in a car accident. she returns home to find Andrew watching one of her films. After an argument, she decides to leave and meets Margaret at a bar. They make out and go to Margaret's apartment to have sex. She moves in with Margaret some time afterwards and becomes her lover, and takes on a new job as a porn director.",James Franco
1518,tt1945228,Voyage of Time: Life's Journey,Voyage of Time: Life's Journey,2016.0,90,"Documentary,Drama",6.5,5209.0,"Decades in the making, this journey of discovery is an immersive one-of-a-kind celebration of existence and the grand history of the cosmos, transporting audiences into a vast odyssey that spans the eons from the Big Bang to the dinosaur age to our present human world, and beyond.",Cate Blanchett
1519,tt1951261,The Hangover Part III,The Hangover Part III,2013.0,100,"Comedy,Crime",5.8,321974.0,"In the aftermath of the death of Alan's father, the wolfpack decide to take Alan to get treated for his mental issues. But things start to go wrong on the way to the hospital as the wolfpack is assaulted and Doug is kidnapped. Now they must find Mr. Chow again in order to surrender him to the gangster who kidnapped Doug in order to save him.",Bradley Cooper
1520,tt1951264,The Hunger Games: Catching Fire,The Hunger Games: Catching Fire,2013.0,146,"Action,Adventure,Sci-Fi",7.5,679908.0,"Twelve months after winning the 74th Hunger Games, Katniss Everdeen and her partner Peeta Mellark must go on what is known as the Victor's Tour, wherein they visit all the districts, but before leaving, Katniss is visited by President Snow who fears that Katniss defied him a year ago during the games when she chose to die with Peeta. With both Katniss and Peeta declared the winners, it is fueling a possible uprising. He tells Katniss that while on tour she better try to make sure that she puts out the flames or else everyone she cares about will be in danger.",Jennifer Lawrence
1521,tt1951265,The Hunger Games: Mockingjay - Part 1,The Hunger Games: Mockingjay - Part 1,2014.0,123,"Action,Adventure,Sci-Fi",6.6,468597.0,"With the Games destroyed, Katniss Everdeen, along with Gale, Finnick and Beetee, end up in the so thought ""destroyed"" District 13. Under the leadership of President Coin and the advice of her friends, Katniss becomes the ""Mockingjay"", the symbol of rebellion for the districts of Panem.",Jennifer Lawrence
1522,tt1951266,The Hunger Games: Mockingjay - Part 2,The Hunger Games: Mockingjay - Part 2,2015.0,137,"Action,Adventure,Sci-Fi",6.5,340064.0,"After young Katniss Everdeen agrees to be the symbol of rebellion, the Mockingjay, she tries to return Peeta to his normal state, tries to get to the Capitol, and tries to deal with the battles coming her way...but all for her main goal: assassinating President Snow and returning peace to the Districts of Panem. As her squad starts to get smaller and smaller, will she make it to the Capitol? Will she get revenge on Snow or will her target change? Will she be with her ""Star-Crossed Lover,"" Peeta, or her long-time friend, Gale? Deaths, bombs, bow and arrows, a love triangle, hope... What will happen?",Jennifer Lawrence
1523,tt1959490,Noah,Noah,2014.0,138,"Action,Adventure,Drama",5.8,259751.0,"""In the beginning, there was nothing."" So starts this version of the story centered on Noah (Russell Crowe), the man entrusted by God to save the innocent animals of Earth as the rising floodwaters cleansed the planet of mankind's evil. As the telling continues, we learn how Adam and Eve's sins have passed down through generations through their sons Cain and Abel, and how the descendants of their righteous sibling Seth were entrusted with defending creation. One day, while foraging in the country, a descendant of Seth, Noah, sees his father slain by a descendant of Cain. In the process, Noah's birthright is stolen from him. Decades later, as a father of three, Noah experiences a vision foretelling the great flood that will wash over the Earth, destroying every living thing that stands on the soil. That vision leads Noah to seek out his grandfather, Methuselah (Sir Anthony Hopkins), in order to understand his mission. When a second vision reveals that Noah is to construct a massive ark designed to shelter every living animal during the great flood, Noah, his wife Naameh (Jennifer Connelly), their three sons Shem (Douglas Booth), Ham (Logan Lerman), and Japheth (Leo McHugh Carroll), and their adoptive sister Ila (Emma Watson) immediately begin construction on the vessel with the help of the Watchers, a race of angels created as beings of light, but encrusted in stone and mud and forsaken by God for their attempts to help man. Meanwhile, word of Noah's work soon reaches Tubal-cain (Ray Winstone), who gathers an army on a mission to overtake the ark, and survive the coming storm by any cost.",Russell Crowe
1524,tt1981115,Thor: The Dark World,Thor: The Dark World,2013.0,112,"Action,Adventure,Fantasy",6.8,695909.0,"Thousands of years ago, a race of beings known as Dark Elves tried to send the universe into darkness by using a weapon known as the Aether. Warriors from Asgard stopped them, but their leader Malekith (Christopher Eccleston) escaped to wait for another opportunity. The warriors find the Aether, and since it cannot be destroyed, they try to hide it. In the present day, Jane Foster (Natalie Portman) awaits the return of Thor (Chris Hemsworth), although it has been two years since they last saw once another. In the meantime, Thor has been trying to bring peace to the nine realms. Jane discovers an anomaly similar to the one that brought Thor to Earth. She goes to investigate, finds a wormhole, and is sucked into it. Back on Asgard, Thor wishes to return to Earth, but his father, Odin (Sir Anthony Hopkins), refuses to let him. Thor learns from Heimdall (Idris Elba), who can see into all of the realms, that Jane disappeared. Thor then returns to Earth just as Jane reappears. However, when some Policemen try to arrest her, an unknown energy repulses them. Thor then brings Jane to Asgard to find out what happened to her. When the energy is released again, they discover that when Jane disappeared, she crossed paths with the Aether and it entered her. Malekith, upon sensing that the time to strike is now, seeks out the Aether. He attacks Asgard and Thor's mother Frigga (Rene Russo) is killed protecting Jane. Odin wants to keep Jane on Asgard so that Malekith will come. Thor disagrees with his plan, so with his cohorts, he decides to take Jane away. He enlists the aid of his brother, Loki (Tom Hiddleston). Unfortunately, Loki's motivations remain unknown.",Chris Hemsworth
1525,tt1987680,The Upside,The Upside,2017.0,126,"Comedy,Drama",7.0,58595.0,"Philip is a disabled billionaire, who feels that life is not worth living. To help him in his day-to-day routine, he hires Del, a parolee who is trying to reconnect with his estranged wife. What begins as a professional relationship develops into a friendship as Del shows his grouchy charge that life is worth living.",Kevin Hart
1526,tt2005374,The Frozen Ground,The Frozen Ground,2013.0,105,"Crime,Drama,Thriller",6.4,64756.0,"Alaska Trooper Jack Halcombe believes Robert Hansen is a serial killer who abducts young girls, tortures and sexually assaults them, then kills them. However, he doesn't have enough evidence to get a search warrant for Hansen's premises. he knows that one victim, Cindy Paulsen, somehow survived, so he decides to seek her help, but he finds that she's now a junkie with trust issues. Holcombe has to earn her trust; meanwhile, Hansen is still hunting and killing girls.",Nicolas Cage
1527,tt2015381,Guardians of the Galaxy,Guardians of the Galaxy,2014.0,121,"Action,Adventure,Comedy",8.0,1200328.0,"After stealing a mysterious orb in the far reaches of outer space, Peter Quill from Earth is now the main target of a manhunt led by the villain known as Ronan the Accuser. To help fight Ronan and his team and save the galaxy from his power, Quill creates a team of space heroes known as the ""Guardians of the Galaxy"" to save the galaxy.",Vin Diesel
1528,tt2016940,Man of Tai Chi,Man of Tai Chi,2013.0,105,"Action,Drama",6.0,40023.0,"Tiger Chen is a Tai Chi student who is rather rebellious and uses Tai Chi to fight despite his master's concerns. When the temple where he studies get threatened from modern redevelopment, he fights in an underground fight club to get money the temple needs. However he soon realizes that his employer has other negative motives.",Keanu Reeves
1529,tt2024469,Non-Stop,Non-Stop,2014.0,106,"Action,Mystery,Thriller",6.9,268925.0,"Bill Marks, a former cop dealing with his daughter's death by drinking, is now a federal air marshal. While on a flight from New York to London, Marks gets a text telling him that unless 150 million dollars is transferred to an offshore account, someone will die every 20 minutes. Can he find the terrorist in time and save everyone?",Liam Neeson
1530,tt2024544,12 Years a Slave,12 Years a Slave,2013.0,134,"Biography,Drama,History",8.1,712941.0,"Based on an incredible true story of one man's fight for survival and freedom. In the pre-Civil War United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery. Facing cruelty personified by a malevolent slave owner, as well as unexpected kindnesses, Solomon struggles not only to stay alive, but to retain his dignity. In the twelfth year of his unforgettable odyssey, Solomon's chance meeting with a Canadian abolitionist will forever alter his life.",Brad Pitt
1531,tt2032572,USS Indianapolis: Men of Courage,USS Indianapolis: Men of Courage,2016.0,128,"Action,Drama,History",5.3,13555.0,"The harrowing true story of the crew of the USS Indianapolis, who were stranded in the Philippine Sea for five days after delivering the atomic weapons that would eventually end WWII. As they awaited rescue, they endured extreme thirst, hunger, and relentless shark attacks.",Nicolas Cage
1532,tt2034031,Laggies,Laggies,2014.0,99,"Comedy,Drama,Romance",6.4,44891.0,"Megan's approaching 30 with a good degree and a boyfriend in hand, but when he proposes at her friend's wedding and everyone seems to think that the best way to advance in her career is to take a seminar where you find out what animal you are, Megan understandably feels lost. After meeting teenagers who want her to buy them beer, Megan is drawn into 16-year-old Annika's simpler life. She ends up moving in with Annika and her single father, juggling the life of a teen and that of an adult, two romantic interests, and the feeling of lagging behind.",Keira Knightley
1533,tt2034800,The Great Wall,The Great Wall,2016.0,103,"Action,Adventure,Fantasy",5.9,139812.0,"When a mercenary warrior (Matt Damon) is imprisoned within the Great Wall, he discovers the mystery behind one of the greatest wonders of the world. As wave after wave of marauding beasts besiege the massive structure, his quest for fortune turns into a journey toward heroism as he joins a huge army of elite warriors to confront the unimaginable and seemingly unstoppable force.",Matt Damon
1534,tt2039393,The Gambler,The Gambler,2014.0,111,"Crime,Drama,Thriller",6.0,71446.0,"Jim Bennett is a risk taker. Both an English professor and a high-stakes gambler, Bennett bets it all when he borrows from a gangster and offers his own life as collateral. Always one step ahead, Bennett pits his creditor against the operator of a gambling ring and leaves his dysfunctional relationship with his wealthy mother in his wake. He plays both sides, immersing himself in an illicit, underground world while garnering the attention of Frank, a loan shark with a paternal interest in Bennett's future. As his relationship with a student deepens, Bennett must take the ultimate risk for a second chance.",Mark Wahlberg
1535,tt2043933,Night Moves,Night Moves,2013.0,112,"Drama,Thriller",6.0,16095.0,"Josh and Dena, two young environmental activists, are planning a large scale act to force the world to think about what they're doing to the environment. They pull in Harmon, a man with a sketchy past, to help them pull off their big plan. However, unforeseen consequences bring a whole host of guilt, paranoia and other problems, and their ultimate act will change themselves more than the world around them.",Jesse Eisenberg
1536,tt2056771,A Bigger Splash,A Bigger Splash,2015.0,125,"Drama,Music,Thriller",6.4,31344.0,"In ""A BIGGER SPLASH,"" the lives of a high-profile couple, a famous rock star (Tilda Swinton) and a filmmaker (Matthias Schoenaerts), vacationing and recovering on the idyllic sun-drenched and remote Italian island of Pantelleria, are disrupted by the unexpected visit of an old friend (Ralph Fiennes) and his daughter (Dakota Johnson), creating a whirlwind of jealousy, passion, and--ultimately--danger for everyone involved.",Tilda Swinton
1537,tt2058107,The Railway Man,The Railway Man,2013.0,116,"Biography,Drama,Romance",7.1,41316.0,"Eric Lomax was one of thousands of Allied prisoners of war forced to work on the construction of the Thai/Burma railway during WW2. His experiences, after the secret radio he built to bring news and hope to his colleagues was discovered, left him traumatised and shut off from the world. Years later, he met Patti, a beautiful woman, on a train and fell in love. Patti was determined to rid Eric of his demons. Discovering that the young Japanese officer who haunted her husband was still alive, she faced a terrible decision. Should Eric be given a chance to confront his tormentor? Would she stand by him, whatever he did?",Nicole Kidman
1538,tt2072233,Sleepless,Sleepless,2017.0,95,"Action,Thriller",5.6,33270.0,"In Las Vegas, vice LVMPD policemen Vincent Downs and Sean Cass rob a shipment of cocaine belonging to entrepreneur Stanley Rubino, who intended to sell it to mobster Rob Novak, the son of a powerful mob boss. They volunteer to investigate the robbery in order to cover up their involvement, clashing with Internal Affairs investigators Jennifer Bryant and Doug Dennison, who are suspicious of their involvement. It is also revealed that Vincent is estranged from his wife Dena, who is getting remarried, and has minimal involvement in the life of his 16-year-old son Thomas..",Jamie Foxx
1539,tt2077866,The Apple Pushers,The Apple Pushers,2011.0,71,Documentary,6.9,43.0,"The Apple Pushers, narrated by Edward Norton, follows the inspiring stories of five immigrant pushcart vendors who are rolling fresh fruits and vegetables into New York City's food deserts - neighborhoods where finding a ripe, red apple is a serious challenge and where obesity rates are skyrocketing. These micro-entrepreneurs, who hail from Ecuador, Russia, Mexico, and Bangladesh, are at the heart of a unique urban strategy, the Green Cart Initiative, which seeks to increase the availability of fresh produce in under-served communities, in an effort to combat the obesity epidemic found in so many of America's cities.",Edward Norton
1540,tt2080374,Steve Jobs,Steve Jobs,2015.0,122,"Biography,Drama",7.2,172696.0,"His passion and ingenuity have been the driving force behind the digital age. However his drive to revolutionize technology was sacrificial. Ultimately it affected his family life and possibly his health. In this revealing film we explore the trials and triumphs of a modern day genius, the late CEO of Apple inc. Steven Paul Jobs.",Kate Winslet
1541,tt2083383,Trouble with the Curve,Trouble with the Curve,2012.0,111,"Drama,Sport",6.8,65797.0,"Gus Lobel (Clint Eastwood) is a baseball scout. The team he works for thinks he should retire. He asks them to let him do one more scouting job to prove himself. His friend, Pete Klein (John Goodman), asks Gus' estranged daughter, Mickey (Amy Adams), if she could go with him to make sure he's okay as his eyes are failing. The doctor tells Gus he should get his eyes treated, but he insists on doing his scouting assignment, which takes him to North Carolina. Mickey decides to put her work on hold to go with him, and she wants him to explain why he pushed her away. While there, he runs into Johnny (Justin Timberlake), a scout from another team who was a promising player Gus once scouted. Johnny and Mickey take an interest in each other.",Amy Adams
1542,tt2084970,The Imitation Game,The Imitation Game,2014.0,114,"Biography,Drama,Thriller",8.0,785513.0,"It is based on the real life story of legendary cryptanalyst Alan Turing. The film portrays the nail-biting race against time by Turing and his brilliant team of code-breakers at Britain's top-secret Government Code and Cypher School at Bletchley Park, during the darkest days of World War II.",Keira Knightley
1543,tt2097307,Hit and Run,Hit and Run,2012.0,100,"Action,Adventure,Comedy",6.1,36692.0,"HIT AND RUN is a comedy about a young couple ('Kristen Bell' and 'Dax Shepard') who risk it all when they leave their small-town life and embark on a road trip that may lead them towards the opportunity of a lifetime. Their fast-paced road trip grows awkwardly complicated and hilarious when they are chased by a friend from the past (Bradley Cooper), a federal marshal (Tom Arnold) and a band of misfits.",Bradley Cooper
